万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600000.SH,600000,20240102,130716070,7459080,7124475,A,S,66100,900,
600000.SH,600000,20240102,130716070,7459081,7124476,A,S,66100,800,
600000.SH,600000,20240102,130716070,7459082,7124477,A,S,66100,900,
600000.SH,600000,20240102,130716290,7459200,7124589,A,S,66100,1400,
600000.SH,600000,20240102,130716510,7459352,7124730,A,B,66100,25200,
600000.SH,600000,20240102,130716740,7459505,7116732,D,S,66200,800,
600000.SH,600000,20240102,130717370,7459964,7125178,A,B,59700,100,
600000.SH,600000,20240102,130718360,7460680,7125178,D,B,59700,100,
600000.SH,600000,20240102,130722080,7462745,7127658,A,S,66200,500,
600000.SH,600000,20240102,130723370,7463483,7128288,A,B,66000,1100,
600000.SH,600000,20240102,130723500,7463557,7128343,A,B,66100,2600,
600000.SH,600000,20240102,130725790,7464669,7129392,A,B,66100,100,
600000.SH,600000,20240102,130726190,7464874,7129576,A,S,66300,800,
600000.SH,600000,20240102,130730810,7467315,7131779,A,S,66200,1200,
600000.SH,600000,20240102,130730910,7467382,7131836,A,B,66000,4000,
600000.SH,600000,20240102,130731570,7467822,5800790,D,B,65900,10000,
600000.SH,600000,20240102,130732060,7468116,7116110,D,B,60900,100,
600000.SH,600000,20240102,130732370,7468318,7132660,A,B,59700,100,
600000.SH,600000,20240102,130733380,7468865,7132660,D,B,59700,100,
600000.SH,600000,20240102,130735090,7469733,7133844,A,S,66200,700,
600000.SH,600000,20240102,130735640,7470038,7050662,D,B,66000,200,
600000.SH,600000,20240102,130735640,7470039,7109993,D,B,66000,400,
600000.SH,600000,20240102,130735640,7470040,7105307,D,B,66000,700,
600000.SH,600000,20240102,130737520,7471139,7134979,A,B,66000,5000,
600000.SH,600000,20240102,130738410,7471665,5834220,D,B,65900,64600,
600000.SH,600000,20240102,130739100,7472023,7120485,D,B,59700,100,
600000.SH,600000,20240102,130739120,7472035,7135767,A,B,66000,5000,
600000.SH,600000,20240102,130740110,7472540,7136219,A,B,66000,10000,
600000.SH,600000,20240102,130742490,7473647,7137280,A,S,66200,30000,
600000.SH,600000,20240102,130742740,7473794,7137454,A,B,66100,500,
600000.SH,600000,20240102,130746480,7475622,7124386,D,S,66400,500,
600000.SH,600000,20240102,130746610,7475695,7139114,A,S,66300,500,
600000.SH,600000,20240102,130746860,7475832,7057647,D,B,66000,100,
600000.SH,600000,20240102,130747060,7475924,2452124,D,S,66500,100,
600000.SH,600000,20240102,130747090,7475939,7139302,A,S,66200,700,
600000.SH,600000,20240102,130747130,7475962,3281643,D,S,66500,100,
600000.SH,600000,20240102,130747180,7475998,3435287,D,S,66600,100,
600000.SH,600000,20240102,130747240,7476030,3444379,D,S,66700,100,
600000.SH,600000,20240102,130747300,7476061,3453383,D,S,66800,100,
600000.SH,600000,20240102,130747370,7476101,7139467,A,B,59700,100,
600000.SH,600000,20240102,130748370,7476580,7139467,D,B,59700,100,
600000.SH,600000,20240102,130748990,7476921,7140186,A,B,66100,100,
600000.SH,600000,20240102,130749360,7477108,7140344,A,B,59600,100,
600000.SH,600000,20240102,130749380,7477120,7140344,D,B,59600,100,
600000.SH,600000,20240102,130749380,7477122,7140355,A,B,59600,100,
600000.SH,600000,20240102,130749380,7477123,7140356,A,B,59600,100,
600000.SH,600000,20240102,130749400,7477130,7140355,D,B,59600,100,
600000.SH,600000,20240102,130749730,7477301,7140504,A,B,66100,1000,
600000.SH,600000,20240102,130751030,7478014,7141209,A,S,66200,700,
600000.SH,600000,20240102,130751660,7478416,6974670,D,B,65800,41000,
600000.SH,600000,20240102,130755130,7480197,7143273,A,B,66100,10800,
600000.SH,600000,20240102,130757100,7481249,7144177,A,B,66100,500,
600000.SH,600000,20240102,130757470,7481473,7144364,A,B,66000,40800,
600000.SH,600000,20240102,130758330,7481954,7144946,A,S,66200,10000,
600000.SH,600000,20240102,130759130,7482372,7145354,A,S,66200,200,
600000.SH,600000,20240102,130759390,7482527,7140356,D,B,59600,100,
600000.SH,600000,20240102,130801360,7483857,7146573,A,B,66000,64500,
600000.SH,600000,20240102,130801590,7483991,7146684,A,B,64800,5000,
600000.SH,600000,20240102,130802050,7484216,7146874,A,B,60900,100,
600000.SH,600000,20240102,130802380,7484527,7147138,A,B,59700,100,
600000.SH,600000,20240102,130803370,7485435,7147138,D,B,59700,100,
600000.SH,600000,20240102,130803630,7485651,7148034,A,B,66100,1000,
600000.SH,600000,20240102,130806090,7487593,7149957,A,S,66200,800,
600000.SH,600000,20240102,130806670,7488139,7150404,A,S,66200,1600,
600000.SH,600000,20240102,130806690,7488181,7150437,A,S,66200,4400,
600000.SH,600000,20240102,130806700,7488188,7150442,A,S,66200,1600,
600000.SH,600000,20240102,130806700,7488190,7150443,A,S,66200,4400,
600000.SH,600000,20240102,130806830,7488293,7150528,A,S,66200,4100,
600000.SH,600000,20240102,130806980,7488424,7150662,A,S,66200,100,
600000.SH,600000,20240102,130807090,7488488,7150723,A,S,66600,8200,
600000.SH,600000,20240102,130807210,7488614,7150825,A,S,66600,3800,
600000.SH,600000,20240102,130807210,7488616,7150827,A,S,66600,4300,
600000.SH,600000,20240102,130807210,7488621,7150832,A,S,66600,4200,
600000.SH,600000,20240102,130807210,7488629,7150841,A,S,66600,4200,
600000.SH,600000,20240102,130807210,7488636,7150847,A,S,66600,4300,
600000.SH,600000,20240102,130807210,7488638,7150849,A,S,66600,2800,
600000.SH,600000,20240102,130807210,7488639,7150850,A,S,66600,4200,
600000.SH,600000,20240102,130807210,7488641,7150852,A,S,66600,4300,
600000.SH,600000,20240102,130809110,7490466,7152366,A,B,59700,100,
600000.SH,600000,20240102,130810220,7491384,7153157,A,S,66300,800,
600000.SH,600000,20240102,130811060,7491870,5761505,D,B,65900,500,
600000.SH,600000,20240102,130812140,7492742,7154373,A,B,66100,10000,
600000.SH,600000,20240102,130817270,7496484,7157741,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496485,7157742,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496486,7157743,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496487,7157744,A,S,66200,200,
600000.SH,600000,20240102,130817270,7496488,7157746,A,S,66200,300,
600000.SH,600000,20240102,130817270,7496489,7157747,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496490,7157748,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496491,7157749,A,S,66200,200,
600000.SH,600000,20240102,130817270,7496492,7157750,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496493,7157751,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496494,7157752,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496495,7157753,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496497,7157755,A,S,66200,100,
600000.SH,600000,20240102,130817270,7496499,7157757,A,S,66200,700,
600000.SH,600000,20240102,130817290,7496500,7157758,A,S,66200,200,
600000.SH,600000,20240102,130817290,7496501,7157759,A,S,66200,100,
600000.SH,600000,20240102,130817310,7496515,7157773,A,S,66200,100,
600000.SH,600000,20240102,130817310,7496529,7157782,A,S,66200,200,
600000.SH,600000,20240102,130817330,7496534,7157787,A,S,66200,100,
600000.SH,600000,20240102,130817370,7496561,7157811,A,B,59700,100,
600000.SH,600000,20240102,130817570,7496677,7157928,A,B,66000,24100,
600000.SH,600000,20240102,130817770,7496787,7158030,A,S,66200,100,
600000.SH,600000,20240102,130818370,7497134,7157811,D,B,59700,100,
600000.SH,600000,20240102,130821570,7499140,7160276,A,B,66100,1900,
600000.SH,600000,20240102,130821970,7499344,1039115,D,B,65800,200,
600000.SH,600000,20240102,130823930,7500414,7161407,A,B,66000,3800,
600000.SH,600000,20240102,130824480,7500785,7161732,A,B,65900,3000,
600000.SH,600000,20240102,130825040,7501086,7162034,A,S,66300,12000,
600000.SH,600000,20240102,130829800,7503582,5569604,D,B,64900,1500,
600000.SH,600000,20240102,130830430,7503905,7164368,A,S,66200,5000,
600000.SH,600000,20240102,130830430,7503920,7164385,A,S,66200,1300,
600000.SH,600000,20240102,130830560,7504022,7164460,A,S,66200,2600,
600000.SH,600000,20240102,130831200,7504419,7164805,A,S,66200,1500,
600000.SH,600000,20240102,130832060,7504876,7146874,D,B,60900,100,
600000.SH,600000,20240102,130832240,7504976,7165334,A,S,66200,2100,
600000.SH,600000,20240102,130832370,7505070,7165412,A,B,59700,100,
600000.SH,600000,20240102,130832460,7505105,7165438,A,S,66200,100,
600000.SH,600000,20240102,130833130,7505444,7165760,A,S,66200,500,
600000.SH,600000,20240102,130833240,7505523,7165821,A,S,66200,1600,
600000.SH,600000,20240102,130833300,7505586,7165880,A,B,66100,500,
600000.SH,600000,20240102,130833370,7505617,7165412,D,B,59700,100,
600000.SH,600000,20240102,130835090,7506537,7136219,D,B,66000,10000,
600000.SH,600000,20240102,130836170,7507143,7167319,A,S,72800,100,
600000.SH,600000,20240102,130838740,7508619,7148034,D,B,66100,1000,
600000.SH,600000,20240102,130839090,7508837,7152366,D,B,59700,100,
600000.SH,600000,20240102,130841530,7510172,7169961,A,S,66200,1500,
600000.SH,600000,20240102,130842100,7510439,7170224,A,S,66200,700,
600000.SH,600000,20240102,130842550,7510700,7170466,A,B,66100,10000,
600000.SH,600000,20240102,130845790,7512882,7172551,A,B,66100,200,
600000.SH,600000,20240102,130847380,7513802,7173408,A,B,59700,100,
600000.SH,600000,20240102,130847490,7513889,7173481,A,B,66100,1000,
600000.SH,600000,20240102,130848370,7514387,7173408,D,B,59700,100,
600000.SH,600000,20240102,130849380,7514953,7174464,A,B,59600,100,
600000.SH,600000,20240102,130849390,7514960,7174471,A,B,59600,100,
600000.SH,600000,20240102,130849390,7514964,7174464,D,B,59600,100,
600000.SH,600000,20240102,130849410,7514966,7174476,A,B,59600,100,
600000.SH,600000,20240102,130849410,7514968,7174471,D,B,59600,100,
600000.SH,600000,20240102,130850090,7515366,7174865,A,B,66100,3000,
600000.SH,600000,20240102,130851990,7516367,7175979,A,B,65800,200,
600000.SH,600000,20240102,130853210,7517012,7176562,A,S,66200,1100,
600000.SH,600000,20240102,130853490,7517225,7176726,A,S,66400,40000,
600000.SH,600000,20240102,130857100,7519045,7178336,A,S,66200,500,
600000.SH,600000,20240102,130858260,7519640,7178850,A,S,66200,1600,
600000.SH,600000,20240102,130858270,7519654,7178862,A,S,66200,1800,
600000.SH,600000,20240102,130858440,7519737,7178933,A,B,66100,900,
600000.SH,600000,20240102,130858700,7519851,7179045,A,B,66000,2000,
600000.SH,600000,20240102,130858950,7519991,7179233,A,B,66100,18900,
600000.SH,600000,20240102,130859330,7520343,7150437,D,S,66200,4400,
600000.SH,600000,20240102,130859330,7520349,7150442,D,S,66200,1600,
600000.SH,600000,20240102,130859330,7520350,7150443,D,S,66200,4400,
600000.SH,600000,20240102,130859410,7520415,7174476,D,B,59600,100,
600000.SH,600000,20240102,130900040,7520820,7180040,A,S,66200,1500,
600000.SH,600000,20240102,130900820,7521320,7050668,D,B,65900,100,
600000.SH,600000,20240102,130900820,7521321,7180652,A,B,66100,100,
600000.SH,600000,20240102,130901130,7521512,7180835,A,B,66000,1000,
600000.SH,600000,20240102,130902050,7522165,7181476,A,B,60900,100,
600000.SH,600000,20240102,130902370,7522455,7181729,A,B,59700,100,
600000.SH,600000,20240102,130903380,7523249,7181729,D,B,59700,100,
600000.SH,600000,20240102,130904590,7524179,7183295,A,S,66300,800,
600000.SH,600000,20240102,130904680,7524236,7183355,A,S,66200,20300,
600000.SH,600000,20240102,130904680,7524238,7183356,A,S,66200,18000,
600000.SH,600000,20240102,130904690,7524255,7183375,A,S,66200,36300,
600000.SH,600000,20240102,130909030,7527338,7186144,A,S,66200,700,
600000.SH,600000,20240102,130909090,7527368,7186167,A,B,59700,100,
600000.SH,600000,20240102,130913470,7529898,7188442,A,B,65900,1000,
600000.SH,600000,20240102,130913610,7529978,7188527,A,S,66200,1100,
600000.SH,600000,20240102,130915290,7530884,7189464,A,S,66200,1100,
600000.SH,600000,20240102,130915510,7530997,7189572,A,B,66100,20000,
600000.SH,600000,20240102,130916120,7531279,6702130,D,B,65700,10000,
600000.SH,600000,20240102,130916350,7531403,7189952,A,S,66200,3600,
600000.SH,600000,20240102,130917370,7531976,7190508,A,B,59700,100,
600000.SH,600000,20240102,130918240,7532488,7150723,D,S,66600,8200,
600000.SH,600000,20240102,130918370,7532596,7190508,D,B,59700,100,
600000.SH,600000,20240102,130918460,7532656,7150825,D,S,66600,3800,
600000.SH,600000,20240102,130918460,7532658,7150827,D,S,66600,4300,
600000.SH,600000,20240102,130918460,7532662,7150832,D,S,66600,4200,
600000.SH,600000,20240102,130918460,7532663,7150841,D,S,66600,4200,
600000.SH,600000,20240102,130918460,7532669,7150847,D,S,66600,4300,
600000.SH,600000,20240102,130918460,7532673,7150850,D,S,66600,4200,
600000.SH,600000,20240102,130918460,7532674,7150849,D,S,66600,2800,
600000.SH,600000,20240102,130918460,7532676,7150852,D,S,66600,4300,
600000.SH,600000,20240102,130918570,7532767,7191155,A,S,66200,5500,
600000.SH,600000,20240102,130918710,7532836,7191219,A,S,66200,4000,
600000.SH,600000,20240102,130918720,7532840,7191227,A,S,66200,4400,
600000.SH,600000,20240102,130919410,7533233,7191848,A,B,66100,300,
600000.SH,600000,20240102,130919710,7533360,7192017,A,S,66600,300,
600000.SH,600000,20240102,130919870,7533418,7192085,A,S,66600,600,
600000.SH,600000,20240102,130919990,7533475,7192145,A,B,65900,200,
600000.SH,600000,20240102,130920190,7533572,5503284,D,S,66400,1900,
600000.SH,600000,20240102,130922920,7535181,7193667,A,B,66100,15900,
600000.SH,600000,20240102,130923760,7535617,7194054,A,S,66200,2100,
600000.SH,600000,20240102,130924810,7536233,7194589,A,S,66200,2700,
600000.SH,600000,20240102,130925070,7536378,7194723,A,S,66200,700,
600000.SH,600000,20240102,130925860,7536896,7195199,A,S,66200,3800,
600000.SH,600000,20240102,130928520,7538282,7167319,D,S,72800,100,
600000.SH,600000,20240102,130928740,7538391,7196669,A,S,66200,700,
600000.SH,600000,20240102,130928740,7538392,7196670,A,S,66200,200,
600000.SH,600000,20240102,130928740,7538393,7196671,A,S,66200,300,
600000.SH,600000,20240102,130928740,7538394,7196672,A,S,66200,300,
600000.SH,600000,20240102,130928740,7538397,7196676,A,S,66200,500,
600000.SH,600000,20240102,130928740,7538398,7196677,A,S,66200,600,
600000.SH,600000,20240102,130928740,7538400,7196679,A,S,66200,500,
600000.SH,600000,20240102,130928740,7538401,7196681,A,S,66200,2300,
600000.SH,600000,20240102,130928740,7538402,7196682,A,S,66200,600,
600000.SH,600000,20240102,130928740,7538403,7196683,A,S,66200,100,
600000.SH,600000,20240102,130928740,7538404,7196684,A,S,66200,500,
600000.SH,600000,20240102,130928740,7538405,7196685,A,S,66200,1200,
600000.SH,600000,20240102,130928760,7538406,7196687,A,S,66200,600,
600000.SH,600000,20240102,130929350,7538684,7196974,A,S,66200,1700,
600000.SH,600000,20240102,130929780,7538988,7197366,A,S,66200,1000,
600000.SH,600000,20240102,130930820,7539530,7197822,A,S,66200,100,
600000.SH,600000,20240102,130930920,7539599,7197878,A,B,66100,100,
600000.SH,600000,20240102,130931490,7539945,7198150,A,B,59700,100,
600000.SH,600000,20240102,130932050,7540246,7181476,D,B,60900,100,
600000.SH,600000,20240102,130932370,7540460,7198625,A,B,59700,100,
600000.SH,600000,20240102,130933370,7540954,7198625,D,B,59700,100,
600000.SH,600000,20240102,130933950,7541476,7170466,D,B,66100,10000,
600000.SH,600000,20240102,130935760,7542578,7200582,A,B,66100,24100,
600000.SH,600000,20240102,130936370,7543009,7172551,D,B,66100,200,
600000.SH,600000,20240102,130938530,7544484,7202542,A,S,66200,1700,
600000.SH,600000,20240102,130939050,7544819,6589262,D,B,66000,2000,
600000.SH,600000,20240102,130939100,7544839,7186167,D,B,59700,100,
600000.SH,600000,20240102,130939610,7545222,7203285,A,S,66200,1700,
600000.SH,600000,20240102,130939820,7545402,7203457,A,B,66100,200,
600000.SH,600000,20240102,130940100,7545625,7203664,A,S,66200,1800,
600000.SH,600000,20240102,130940480,7545980,7203982,A,B,66100,3100,
600000.SH,600000,20240102,130940800,7546233,7204198,A,B,66100,2000,
600000.SH,600000,20240102,130942070,7547058,7204940,A,B,66000,10000,
600000.SH,600000,20240102,130942450,7547340,7205176,A,B,66100,200,
600000.SH,600000,20240102,130943170,7547800,7205655,A,S,66200,500,
600000.SH,600000,20240102,130943810,7548314,7062185,D,B,66000,2200,
600000.SH,600000,20240102,130944520,7548838,7206607,A,B,66100,2000,
600000.SH,600000,20240102,130945350,7549352,7207019,A,S,66200,1500,
600000.SH,600000,20240102,130945630,7549504,7161732,D,B,65900,3000,
600000.SH,600000,20240102,130947040,7550446,7208042,A,S,66200,700,
600000.SH,600000,20240102,130947310,7550720,7057248,D,B,65800,3100,
600000.SH,600000,20240102,130947370,7550756,7208366,A,B,59700,100,
600000.SH,600000,20240102,130948310,7551411,7030025,D,B,65800,3600,
600000.SH,600000,20240102,130948380,7551459,7208366,D,B,59700,100,
600000.SH,600000,20240102,130948820,7551767,7209251,A,B,66100,200,
600000.SH,600000,20240102,130949400,7552179,7209662,A,B,59600,100,
600000.SH,600000,20240102,130949410,7552185,7209662,D,B,59600,100,
600000.SH,600000,20240102,130949410,7552189,7209671,A,B,59600,100,
600000.SH,600000,20240102,130949440,7552209,7209691,A,B,59600,100,
600000.SH,600000,20240102,130949620,7552362,7209671,D,B,59600,100,
600000.SH,600000,20240102,130952730,7554575,7211904,A,S,66200,1100,
600000.SH,600000,20240102,130953040,7554824,7212164,A,S,66200,700,
600000.SH,600000,20240102,130954800,7555959,5141463,D,S,66400,3800,
600000.SH,600000,20240102,130955410,7556340,7213558,A,S,66200,3800,
600000.SH,600000,20240102,130958070,7557823,7214982,A,S,66200,500,
600000.SH,600000,20240102,130959450,7558550,7209691,D,B,59600,100,
600000.SH,600000,20240102,131001170,7559737,6854163,D,B,66000,100,
600000.SH,600000,20240102,131001240,7559810,7075255,D,S,66500,1700,
600000.SH,600000,20240102,131002050,7560620,7217545,A,B,60900,100,
600000.SH,600000,20240102,131002380,7560927,7217800,A,B,59700,100,
600000.SH,600000,20240102,131002390,7560936,7217809,A,S,66200,600,
600000.SH,600000,20240102,131002730,7561179,7217992,A,S,66200,100,
600000.SH,600000,20240102,131002730,7561181,7217994,A,S,66200,200,
600000.SH,600000,20240102,131003370,7561826,7217800,D,B,59700,100,
600000.SH,600000,20240102,131003420,7561853,7218547,A,S,66200,1100,
600000.SH,600000,20240102,131003950,7562395,7219016,A,B,66100,100,
600000.SH,600000,20240102,131004340,7562694,6854387,D,B,66000,100,
600000.SH,600000,20240102,131004800,7563080,7219679,A,S,66200,1800,
600000.SH,600000,20240102,131005170,7563463,7220019,A,B,66100,3000,
600000.SH,600000,20240102,131006920,7565234,7221868,A,B,66100,100,
600000.SH,600000,20240102,131007240,7565505,7222159,A,S,66300,2100,
600000.SH,600000,20240102,131007240,7565506,7222160,A,S,66300,100,
600000.SH,600000,20240102,131007270,7565515,7222170,A,S,66300,4400,
600000.SH,600000,20240102,131007270,7565519,7222174,A,S,66300,4300,
600000.SH,600000,20240102,131009100,7567110,7223805,A,B,59700,100,
600000.SH,600000,20240102,131009130,7567124,7223819,A,S,66200,800,
600000.SH,600000,20240102,131009160,7567150,7217994,D,S,66200,200,
600000.SH,600000,20240102,131010870,7568855,7140186,D,B,66100,100,
600000.SH,600000,20240102,131010960,7568921,7225429,A,S,66200,600,
600000.SH,600000,20240102,131011040,7569023,7049977,D,S,66200,200,
600000.SH,600000,20240102,131011700,7569550,7198150,D,B,59700,100,
600000.SH,600000,20240102,131014080,7571927,7228129,A,S,66200,100,
600000.SH,600000,20240102,131014230,7572110,7228329,A,S,66200,100,
600000.SH,600000,20240102,131014600,7572481,7228699,A,S,66300,20000,
600000.SH,600000,20240102,131015180,7572978,7229156,A,S,66200,600,
600000.SH,600000,20240102,131015180,7573011,6669497,D,B,66000,5000,
600000.SH,600000,20240102,131015500,7573407,7153157,D,S,66300,800,
600000.SH,600000,20240102,131016630,7574362,6595517,D,B,66000,1300,
600000.SH,600000,20240102,131017370,7575065,7230982,A,B,59700,100,
600000.SH,600000,20240102,131018380,7575871,7230982,D,B,59700,100,
600000.SH,600000,20240102,131019220,7576442,7232267,A,S,66200,800,
600000.SH,600000,20240102,131021580,7578209,7233862,A,S,66200,1600,
600000.SH,600000,20240102,131021810,7578384,7234038,A,S,66200,100,
600000.SH,600000,20240102,131024220,7580157,7235529,A,S,66200,200,
600000.SH,600000,20240102,131024480,7580390,7235726,A,S,69700,10000,
600000.SH,600000,20240102,131024800,7580740,7235995,A,S,66200,1700,
600000.SH,600000,20240102,131027030,7582684,7237455,A,S,66200,700,
600000.SH,600000,20240102,131030530,7585882,7240285,A,S,66200,200,
600000.SH,600000,20240102,131030620,7585944,7240330,A,B,66100,4700,
600000.SH,600000,20240102,131031620,7586722,7240924,A,S,66200,200,
600000.SH,600000,20240102,131031750,7586798,7240990,A,S,66300,100,
600000.SH,600000,20240102,131032060,7587011,7217545,D,B,60900,100,
600000.SH,600000,20240102,131032380,7587252,7241369,A,B,59700,100,
600000.SH,600000,20240102,131032520,7587361,7241475,A,B,66100,3000,
600000.SH,600000,20240102,131033370,7588045,7241369,D,B,59700,100,
600000.SH,600000,20240102,131039100,7591540,7245272,A,S,66200,700,
600000.SH,600000,20240102,131039100,7591547,7223805,D,B,59700,100,
600000.SH,600000,20240102,131040050,7592210,7245840,A,S,66200,700,
600000.SH,600000,20240102,131040680,7592526,7246158,A,B,66100,5000,
600000.SH,600000,20240102,131042120,7593421,7247036,A,B,66100,20000,
600000.SH,600000,20240102,131043130,7594268,7247804,A,B,66100,5400,
600000.SH,600000,20240102,131043880,7594783,7248375,A,S,66200,1500,
600000.SH,600000,20240102,131045350,7595841,7249429,A,S,66200,3500,
600000.SH,600000,20240102,131046890,7596888,7250392,A,S,66300,3300,
600000.SH,600000,20240102,131047260,7597240,7250715,A,B,66100,500,
600000.SH,600000,20240102,131047260,7597262,7250740,A,B,66100,500,
600000.SH,600000,20240102,131047270,7597274,7250747,A,S,66200,500,
600000.SH,600000,20240102,131047380,7597324,7250804,A,B,59700,100,
600000.SH,600000,20240102,131047730,7597651,7137280,D,S,66200,30000,
600000.SH,600000,20240102,131048380,7598144,7250804,D,B,59700,100,
600000.SH,600000,20240102,131048850,7598505,7251756,A,B,66100,200,
600000.SH,600000,20240102,131049420,7598935,7252083,A,B,59600,100,
600000.SH,600000,20240102,131049440,7598937,7252086,A,B,59600,100,
600000.SH,600000,20240102,131049440,7598946,7252083,D,B,59600,100,
600000.SH,600000,20240102,131049450,7598950,7252086,D,B,59600,100,
600000.SH,600000,20240102,131049450,7598954,7252101,A,B,59600,100,
600000.SH,600000,20240102,131051000,7599776,6714392,D,B,66000,5000,
600000.SH,600000,20240102,131053200,7601062,7253938,A,S,66200,1100,
600000.SH,600000,20240102,131053490,7601236,7254051,A,S,66200,600,
600000.SH,600000,20240102,131054090,7601578,7254335,A,S,66200,500,
600000.SH,600000,20240102,131054830,7601998,7234038,D,S,66200,100,
600000.SH,600000,20240102,131054860,7602038,7254703,A,B,66100,200,
600000.SH,600000,20240102,131059500,7604517,7252101,D,B,59600,100,
600000.SH,600000,20240102,131100920,7605317,3051475,D,B,65900,10000,
600000.SH,600000,20240102,131102060,7606038,7258205,A,B,60900,100,
600000.SH,600000,20240102,131102380,7606290,7258432,A,B,59700,100,
600000.SH,600000,20240102,131103370,7606981,7258432,D,B,59700,100,
600000.SH,600000,20240102,131103820,7607288,7259201,A,B,66100,200,
600000.SH,600000,20240102,131105630,7608348,7260091,A,B,66100,500,
600000.SH,600000,20240102,131106100,7608580,7260370,A,S,66200,400,
600000.SH,600000,20240102,131108880,7610507,7261971,A,B,66100,100,
600000.SH,600000,20240102,131109100,7610642,7262098,A,B,59700,100,
600000.SH,600000,20240102,131109820,7611083,7262447,A,B,66100,200,
600000.SH,600000,20240102,131113160,7613107,7178933,D,B,66100,900,
600000.SH,600000,20240102,131116500,7615367,7164368,D,S,66200,5000,
600000.SH,600000,20240102,131116510,7615371,7164385,D,S,66200,1300,
600000.SH,600000,20240102,131116530,7615383,7150404,D,S,66200,1600,
600000.SH,600000,20240102,131116530,7615384,7266054,A,S,66300,1600,
600000.SH,600000,20240102,131116550,7615405,7164460,D,S,66200,2600,
600000.SH,600000,20240102,131116560,7615417,7150528,D,S,66200,4100,
600000.SH,600000,20240102,131116630,7615451,7266103,A,S,66300,3900,
600000.SH,600000,20240102,131116630,7615452,7266104,A,S,66300,1600,
600000.SH,600000,20240102,131117370,7615934,7266532,A,B,59700,100,
600000.SH,600000,20240102,131117500,7615983,7266579,A,S,66200,1400,
600000.SH,600000,20240102,131117740,7616119,7266674,A,B,66100,700,
600000.SH,600000,20240102,131117860,7616194,7266751,A,B,66100,100,
600000.SH,600000,20240102,131118380,7616480,7266532,D,B,59700,100,
600000.SH,600000,20240102,131118430,7616501,7267019,A,S,66200,2100,
600000.SH,600000,20240102,131118810,7616771,7267262,A,B,66100,200,
600000.SH,600000,20240102,131122140,7618631,7268717,A,B,66100,10000,
600000.SH,600000,20240102,131125580,7620385,7270294,A,S,66200,3800,
600000.SH,600000,20240102,131127940,7621828,7271642,A,B,66100,800,
600000.SH,600000,20240102,131127960,7621834,7050103,D,S,66200,26900,
600000.SH,600000,20240102,131129490,7622937,7272645,A,S,66200,1300,
600000.SH,600000,20240102,131130120,7623259,7272935,A,B,66100,50000,
600000.SH,600000,20240102,131131670,7624326,7049596,D,S,66200,5343,
600000.SH,600000,20240102,131131670,7624327,7273855,A,B,66100,2500,
600000.SH,600000,20240102,131132050,7624541,7258205,D,B,60900,100,
600000.SH,600000,20240102,131132380,7624740,7274221,A,B,59700,100,
600000.SH,600000,20240102,131133390,7625354,7274221,D,B,59700,100,
600000.SH,600000,20240102,131134680,7626169,7275444,A,S,66200,900,
600000.SH,600000,20240102,131137080,7627489,7276689,A,S,66200,500,
600000.SH,600000,20240102,131139100,7628552,7262098,D,B,59700,100,
600000.SH,600000,20240102,131139230,7628675,7277693,A,B,65800,2000,
600000.SH,600000,20240102,131139480,7628813,7204940,D,B,66000,10000,
600000.SH,600000,20240102,131142100,7630364,7279276,A,S,66200,800,
600000.SH,600000,20240102,131142920,7630824,7279674,A,B,66100,5400,
600000.SH,600000,20240102,131142960,7630833,7279694,A,B,66100,24700,
600000.SH,600000,20240102,131142960,7630834,7279695,A,S,66300,24700,
600000.SH,600000,20240102,131142980,7630848,7279708,A,B,66200,400,
600000.SH,600000,20240102,131142980,7630849,7279709,A,B,66200,500,
600000.SH,600000,20240102,131142980,7630850,7279710,A,B,66200,700,
600000.SH,600000,20240102,131142980,7630852,7279712,A,B,66200,200,
600000.SH,600000,20240102,131142980,7630857,7279714,A,B,66200,500,
600000.SH,600000,20240102,131142980,7630858,7279715,A,B,66200,1400,
600000.SH,600000,20240102,131142980,7630859,7279716,A,B,66200,400,
600000.SH,600000,20240102,131142980,7630860,7279717,A,B,66200,400,
600000.SH,600000,20240102,131142980,7630861,7279718,A,B,66200,600,
600000.SH,600000,20240102,131142980,7630864,7279721,A,B,66200,400,
600000.SH,600000,20240102,131142980,7630868,7279723,A,B,66200,100,
600000.SH,600000,20240102,131142980,7630869,7279724,A,B,66200,2600,
600000.SH,600000,20240102,131143000,7630873,7279729,A,B,66200,5900,
600000.SH,600000,20240102,131143000,7630874,7279730,A,S,66300,1600,
600000.SH,600000,20240102,131143000,7630876,7279732,A,S,66300,7900,
600000.SH,600000,20240102,131143120,7630931,7279802,A,B,66200,9900,
600000.SH,600000,20240102,131143120,7630945,7279812,A,S,66300,5600,
